CLAVE,UBICACIÓN,ESTADO,MUNICIPIO,POBLACION,LATITUD,LONGITUD,CP,TX,EN HUELLA MBB,USUARIOS ACTIVOS MBB,THP MBB (Mbps)
180061,180061-109-MONTERREY,Nuevo Leon,Monterrey,"5,946",25.737803,-100.34705,64240,FO,MBB,1353,10.006
180062,180062-HIDALGO,Nuevo Leon,Monterrey,"18,823",25.71208,-100.32868,64299,FO,MBB,628,11.917
180063,180063-ALMAZAN,Nuevo Leon,San Nicolas de los Garza,"21,918",25.73775278,-100.3228223,66450,FO,MBB,740,11.682
180064,180064-REGINA,Nuevo Leon,Monterrey,"11,290",25.70715833,-100.3146139,64290,FO,MBB,596,15.901
180065,180065-SULTAN,Nuevo Leon,Monterrey,"9,243",25.717661,-100.316269,64290,FO,MBB,696,13.457
180066,180066-DE-NORTE,Nuevo Leon,Monterrey,"12,109",25.70995,-100.30205,64508,FO,MBB,911,8.995
180067,180067-LEONES,Nuevo Leon,Monterrey,"6,971",25.696394,-100.34146,64460,FO,MBB,439,11.556
180068,180068-HERON-PROAL,Nuevo Leon,Monterrey,"8,520",25.78066,-100.374172,64200,FO,MBB,1053,9.170
180069,180069-FOMERREY,Nuevo Leon,Monterrey,"17,063",25.756673,-100.399013,64108,FO,MBB,843,6.646
180070,180070-FAROLILLO,Nuevo Leon,Monterrey,"4,982",25.762888,-100.383113,64106,FO,MBB,601,12.501
180071,180071-309-MONTERREY,Nuevo Leon,Monterrey,"5,391",25.767513,-100.394458,64102,FO,MBB,385,10.932
180072,180072-DECRETO-PRESIDENCIAL,Nuevo Leon,Monterrey,"3,484",25.75112,-100.39002,64108,FO,MBB,120,14.328
180073,180073-APOLO,Nuevo Leon,Monterrey,"7,484",25.7670833,-100.3698028,64105,FO,MBB,816,9.865
180074,180074-FOMERREY,Nuevo Leon,Monterrey,"6,593",25.77229,-100.381313,64102,FO,MBB,1153,12.176
180075,180075-VILLAS-DE-SAN-FRANCISCO,Nuevo Leon,General Escobedo,"9,925",25.821567,-100.36653,66062,FO,MBB,1190,7.532
180076,180076-SANTA-CLARA,Nuevo Leon,Monterrey,"10,953",25.741108,-100.394544,64346,FO,MBB,609,7.386
180077,180077-LAS-VILLAS,Nuevo Leon,San Nicolas de los Garza,"14,059",25.76101944,-100.2955722,66400,FO,MBB,493,11.692
180078,180078-TROPICAL,Nuevo Leon,San Nicolas de los Garza,"12,067",25.75395448,-100.2882964,66400,FO,MBB,258,15.610
180079,180079-ELENA-LEAL,Nuevo Leon,San Nicolas de los Garza,"27,199",25.751186,-100.299339,66420,FO,MBB,986,9.268
180080,180080-TIKAL,Nuevo Leon,San Nicolas de los Garza,"7,028",25.761066,-100.319108,66422,FO,MBB,504,10.494
180081,180081-142-SN-NICOLAS-D-L-GARZ,Nuevo Leon,Apodaca,"13,540",25.76959722,-100.26355,66635,FO,MBB,1378,14.217
180082,180082-CANADA,Nuevo Leon,General Escobedo,"11,516",25.7702,-100.2899,66059,FO,MBB,831,10.822
180083,180083-BARRAGAN,Nuevo Leon,San Nicolas de los Garza,"12,937",25.74983056,-100.3095278,66420,FO,MBB,619,8.030
180084,180084-PLAZA-BELLA,Nuevo Leon,San Nicolas de los Garza,"11,785",25.769382,-100.274028,66417,FO,MBB,777,15.668
180085,180085-SANTO-DOMINGO,Nuevo Leon,San Nicolas de los Garza,"22,164",25.752027,-100.2640833,66437,FO,MBB,1559,13.791
180086,180086-JARDINES-DE-LOS-PINOS,Nuevo Leon,Apodaca,"17,045",25.77748,-100.255665,66635,FO,MBB,2007,11.772
180088,180088-MONTE-REAL,Nuevo Leon,General Escobedo,"4,009",25.79627,-100.31809,66056,FO,MBB,400,20.257
180089,180089-LA-NOGALERA,Nuevo Leon,San Nicolas de los Garza,"11,516",25.761308,-100.278126,66414,FO,MBB,927,16.360
180090,180090-ARBOLEDAS,Nuevo Leon,San Nicolas de los Garza,"9,731",25.74272,-100.28015,66460,FO,MBB,318,17.276
180091,180091-NOGALAR,Nuevo Leon,San Nicolas de los Garza,"15,661",25.721334,-100.285437,66484,FO,MBB,271,11.937
180092,180092-AMERICA,Nuevo Leon,Guadalupe,"7,775",25.70325,-100.2399167,67120,FO,MBB,365,18.492
180093,180093-OTOMI,Nuevo Leon,San Nicolas de los Garza,"19,128",25.7361389,-100.241417,66479,FO,MBB,1723,15.385
180094,180094-CONCHELO,Nuevo Leon,Monterrey,"24,021",25.694263,-100.29825,64550,FO,MBB,1157,8.092
180095,180095-TERMINAL,Nuevo Leon,Monterrey,"18,145",25.682152,-100.305939,64000,FO,MBB,540,10.768
180096,180096-BAMBU,Nuevo Leon,San Nicolas de los Garza,"10,301",25.75,-100.250052,66449,FO,MBB,1102,15.996
180097,180097-HUGO-LOZANO,Nuevo Leon,San Nicolas de los Garza,"9,690",25.72051667,-100.2415667,66470,FO,MBB,196,20.890
180098,180098-VALLE-DEL-NOGALAR,Nuevo Leon,San Nicolas de los Garza,"29,539",25.712723,-100.275709,66485,FO,MBB,960,10.258
180099,180099-LAND-JUAN-SANTOS-GARCIA,Nuevo Leon,Guadalupe,"7,736",25.702489,-100.256287,67120,FO,MBB,240,17.068
180100,180100-ISAAC-GARZA,Nuevo Leon,Monterrey,"16,752",25.679414,-100.29856,64000,FO,MBB,812,4.300
180101,180101-RUIZ-CORTINES,Nuevo Leon,Monterrey,"18,416",25.705053,-100.28301,64517,FO,MBB,755,11.439
180102,180102-LONDRES,Nuevo Leon,San Nicolas de los Garza,"5,844",25.750497,-100.28008,66430,FO,MBB,333,20.680
180103,180103-LAGOS,Nuevo Leon,San Nicolas de los Garza,"6,394",25.73006,-100.266104,66444,FO,MBB,744,10.775
180104,180104-117-SN-NICOLAS-D-L-GARZ,Nuevo Leon,San Nicolas de los Garza,"7,526",25.71141111,-100.2506333,66495,FO,MBB,308,18.663
180105,180105-LAGRANGE,Nuevo Leon,San Nicolas de los Garza,"21,837",25.71977222,-100.2582083,66490,FO,MBB,1038,10.241
180106,180106-CORDILLERA-II,Nuevo Leon,San Nicolas de los Garza,"10,410",25.73848,-100.26737,66446,FO,MBB,543,17.527
180107,180107-JUVENTUD,Nuevo Leon,San Nicolas de los Garza,"20,100",25.7333503,-100.2855075,66450,FO,MBB,500,13.310
180108,180108-REUB-SANTA-FE,Nuevo Leon,Monterrey,"19,554",25.69823,-100.26791,64540,FO,MBB,250,17.727
180109,180109-PRISCILIANO-ELIZONDO,Nuevo Leon,Monterrey,"18,331",25.684185,-100.281532,64560,FO,MBB,439,12.499
180110,180110-LAGRANGE,Nuevo Leon,San Nicolas de los Garza,"9,871",25.739358,-100.253108,66440,FO,MBB,756,15.424
180111,180111-DULCES-NOMBRES,Nuevo Leon,Pesqueria,756,25.724925,-100.092956,66670,FO,MBB,112,11.550
180112,180112-SANTA-CRUZ,Nuevo Leon,Guadalupe,"10,128",25.66367,-100.165313,67203,FO,MBB,1114,8.994
180113,180113-SAN-SEBASTIAN,Nuevo Leon,Guadalupe,"12,649",25.6734444,-100.2052111,67184,FO,MBB,336,14.090
180114,180114-124-GUADALUPE,Nuevo Leon,Guadalupe,"8,935",25.67794444,-100.1958611,67188,FO,MBB,789,10.805
180115,180115-300-GUADALUPE,Nuevo Leon,Guadalupe,"7,834",25.6799833,-100.1757111,67134,FO,MBB,863,11.791
180116,180116-LAS-SABINAS,Nuevo Leon,Guadalupe,"7,671",25.689166,-100.193888,67168,FO,MBB,783,17.036
180117,180117-ZERTUCHE,Nuevo Leon,Guadalupe,"11,143",25.665014,-100.193568,67190,FO,MBB,706,12.487
180119,180119-BALCONES-TEOTIHUACAN,Nuevo Leon,San Nicolas de los Garza,"4,445",25.76412,-100.31709,66425,FO,MBB,175,17.283
180120,180120-INDEPENDENCIA,Nuevo Leon,Monterrey,"38,200",25.663188,-100.323686,64000,FO,MBB,2540,5.117
180121,180121-SANTA-CECILIA,Nuevo Leon,Monterrey,"28,399",25.679647,-100.312197,64000,FO,MBB,802,8.994
180122,180122-CENTRAL,Nuevo Leon,Monterrey,"22,909",25.68444,-100.32051,64000,FO,MBB,2461,4.209
180124,180124-CASA-GRANDE,Nuevo Leon,San Pedro Garza Garcia,"14,259",25.65093,-100.33138,66266,FO,MBB,1030,5.981
180125,180125-GALERIAS,Nuevo Leon,Monterrey,"8,528",25.6818917,-100.3504056,64020,FO,MBB,297,12.559
180126,180126-ANTONIO-I-VILLAREAL,Nuevo Leon,Monterrey,"4,415",25.6907,-100.2778,64560,FO,MBB,255,16.176
180127,180127-RIO-PANUCO,Nuevo Leon,Monterrey,"4,646",25.64979,-100.29783,64700,FO,MBB,411,11.456
180128,180128-INDEPENDENCIA,Nuevo Leon,Monterrey,"29,904",25.654333,-100.309107,64000,FO,MBB,1311,6.050
180130,180130-UNIVERSIDAD-DEL-NORTE,Nuevo Leon,Monterrey,"21,160",25.687104,-100.329745,64000,FO,MBB,636,11.573
180131,180131-BUCARELI,Nuevo Leon,Monterrey,"12,531",25.601986,-100.265911,64890,FO,MBB,388,14.751
180132,180132-PABLO-LIVAS,Nuevo Leon,Guadalupe,"7,739",25.660679,-100.197593,67198,FO,MBB,948,9.441
180133,180133-CERRO-DE-LA-SILLA,Nuevo Leon,Guadalupe,"14,259",25.661634,-100.230386,67170,FO,MBB,1047,8.237
180134,180134-GUADALUPE,Nuevo Leon,Guadalupe,"17,240",25.665985,-100.21849,67185,FO,MBB,564,10.909
180135,180135-SANTA-MARIA,Nuevo Leon,Guadalupe,"10,412",25.655453,-100.188747,67198,FO,MBB,499,6.927
180136,180136-130-GUADALUPE,Nuevo Leon,Guadalupe,"19,448",25.6569268,-100.2181164,67185,FO,MBB,1528,7.662
180137,180137-MEXICO-SUR,Nuevo Leon,Guadalupe,"16,798",25.64265556,-100.1938278,67192,FO,MBB,1608,9.351
180138,180138-OLIMPIADAS,Nuevo Leon,Guadalupe,"13,946",25.65213889,-100.2049722,67183,FO,MBB,814,7.983
180139,180139-LOMAS-DEL-NORTE,Nuevo Leon,Guadalupe,"22,634",25.66215,-100.180289,67190,FO,MBB,564,9.667
180140,180140-VIZCAYA,Nuevo Leon,Guadalupe,"8,976",25.645975,-100.18016,67193,FO,MBB,619,12.131
180141,180141-VALLE-DEL-SEMINARIO,Nuevo Leon,San Pedro Garza Garcia,"9,672",25.67424,-100.40471,66217,FO,MBB,559,11.201
180142,180142-CLUB-DE-TIRO,Nuevo Leon,Monterrey,"8,063",25.67459,-100.3795,64650,FO,MBB,327,13.048
180143,180143-136-SN-PEDRO-GARZA-GCIA,Nuevo Leon,San Pedro Garza Garcia,"6,824",25.65481111,-100.3843389,66240,FO,MBB,225,11.722
180145,180145-JARDIN-TREBOL,Nuevo Leon,Monterrey,"8,454",25.6697,-100.36918,64660,FO,MBB,175,10.670
180146,180146-LOS-ALTOS,Nuevo Leon,Monterrey,"8,464",25.71321,-100.37258,64370,FO,MBB,374,13.039
180148,180148-SAN-JERONIMO,Nuevo Leon,Monterrey,"12,142",25.679393,-100.362821,64630,FO,MBB,418,12.110
180149,180149-EL-ANGEL,Nuevo Leon,San Pedro Garza Garcia,"3,374",25.635554,-100.373033,66290,FO,MBB,321,14.710
180150,180150-REUB-VEREDALTA,Nuevo Leon,San Pedro Garza Garcia,"4,186",25.644,-100.35326,66273,FO,MBB,521,5.847
180152,180152-LOMA-LINDA,Nuevo Leon,Monterrey,"2,831",25.75531944,-100.3668806,64104,FO,MBB,408,9.103
180153,180153-CAFETO,Nuevo Leon,Monterrey,"7,238",25.728183,-100.37558,64360,FO,MBB,620,10.295
180154,180154-VULKA,Nuevo Leon,Monterrey,"5,194",25.75076,-100.363813,64210,FO,MBB,622,9.714
180155,180155-CUMBRES,Nuevo Leon,Monterrey,"4,698",25.712981,-100.379803,64610,FO,MBB,95,14.296
180156,180156-LOMAS,Nuevo Leon,Monterrey,"9,252",25.729642,-100.360626,64150,FO,MBB,725,9.788
180157,180157-HACIENDA-DE-LAS-MITRAS,Nuevo Leon,Monterrey,"10,441",25.734268,-100.388835,64340,FO,MBB,657,10.491
180158,180158-LINCON,Nuevo Leon,Monterrey,"3,642",25.7365333,-100.3763333,64117,FO,MBB,508,12.177
180160,180160-PASEO-DE-LAS-ESTRELLAS,Nuevo Leon,Monterrey,"13,985",25.72266667,-100.3918333,64610,FO,MBB,636,7.181
180161,180161-SANTA-LUCIA,Nuevo Leon,Monterrey,"14,507",25.747249,-100.359947,64140,FO,MBB,1536,7.894
180162,180162-ESTACION,Nuevo Leon,Monterrey,"5,618",25.74656667,-100.3493167,64140,FO,MBB,1226,6.296
180164,180164-29-DE-ABRIL,Nuevo Leon,Monterrey,"4,940",25.758883,-100.359449,64217,FO,MBB,631,7.804
180165,180165-DIAMANTE,Nuevo Leon,Monterrey,"2,366",25.68761,-100.35587,64620,FO,MBB,116,10.062
180166,180166-LA-FAMA,Nuevo Leon,Santa Catarina,"2,341",25.68274,-100.42195,66116,FO,MBB,404,9.413
180167,180167-SAN-PEDRO-II,Nuevo Leon,San Pedro Garza Garcia,"4,021",25.6454,-100.369727,66250,FO,MBB,159,11.540
180168,180168-GONZALITOS,Nuevo Leon,Monterrey,"7,974",25.721581,-100.3329694,64280,FO,MBB,348,14.855
180169,180169-CONTRY,Nuevo Leon,Monterrey,"9,487",25.66032,-100.27688,64820,FO,MBB,900,12.138
180170,180170-SAN-NICOLAS,Nuevo Leon,San Nicolas de los Garza,"8,509",25.75138,-100.29043,66400,FO,MBB,163,13.996
180171,180171-PARNASO,Nuevo Leon,San Pedro Garza Garcia,"3,752",25.64362823,-100.4050667,66235,FO,MBB,83,5.521
180172,180172-VISTA-HERMOSA,Nuevo Leon,Monterrey,"3,777",25.6905694,-100.3536889,64620,FO,MBB,298,14.127
180173,180173-OBISPADO,Nuevo Leon,Monterrey,"10,260",25.66515278,-100.3345806,64710,FO,MBB,1212,9.733
180174,180174-VILLAS-DEL-PEDREGAL,Nuevo Leon,San Pedro Garza Garcia,"4,499",25.63904,-100.38178,66256,FO,MBB,178,15.527
180175,180175-JARDINES-COLONIALES,Nuevo Leon,San Pedro Garza Garcia,"5,340",25.65290833,-100.3976194,66230,FO,MBB,109,11.203
180176,180176-REVOLUCION,Nuevo Leon,Monterrey,"6,831",25.6417,-100.27317,64859,FO,MBB,210,14.211
180177,180177-MISION,Nuevo Leon,Monterrey,"5,079",25.74278,-100.38528,64347,FO,MBB,506,12.583
180178,180178-NISSAN,Nuevo Leon,Monterrey,"15,623",25.6996,-100.31871,64410,FO,MBB,554,15.039
180179,180179-JARDINES-DE-ANAHUAC,Nuevo Leon,San Nicolas de los Garza,"6,963",25.732913,-100.272079,66463,FO,MBB,378,17.555
180180,180180-DE-LA-VEGA,Nuevo Leon,Monterrey,"7,957",25.654105,-100.290109,64810,FO,MBB,149,13.484
180182,180182-IGNACIO-MORONES,Nuevo Leon,Monterrey,"5,006",25.66725,-100.291,64800,FO,MBB,389,10.925
180183,180183-VALLE-DEL-NOGAL,Nuevo Leon,Monterrey,"4,362",25.737862,-100.366319,64117,FO,MBB,473,7.296
180184,180184-NOE-LOZANO,Nuevo Leon,Hidalgo,"11,381",25.98791413,-100.455063,65600,MW,MBB,789,16.399
180185,180185-MARROQUIN,Nuevo Leon,Monterrey,"7,866",25.685958,-100.374667,64630,FO,MBB,422,11.506
180186,180186-171-SN-PEDRO-GARZA-GCIA,Nuevo Leon,San Pedro Garza Garcia,"10,509",25.65924,-100.36656,66220,FO,MBB,772,13.175
180187,180187-RIBERAS-DEL-RIO,Nuevo Leon,Guadalupe,"9,086",25.67263,-100.22139,67185,FO,MBB,363,14.807
180188,180188-AROVI,Nuevo Leon,Guadalupe,"4,888",25.66709,-100.22442,67170,FO,MBB,466,12.586
180189,180189-LA-JOYITA,Nuevo Leon,Guadalupe,"9,224",25.68364,-100.20159,67167,FO,MBB,376,15.487
180190,180190-REGIOMONTANO,Nuevo Leon,Monterrey,"10,436",25.695848,-100.277781,64530,FO,MBB,458,13.750
180191,180191-MITRAS-DENTISTA,Nuevo Leon,Monterrey,"16,181",25.68877,-100.342968,64460,FO,MBB,610,11.915
180192,180192-LA-FE,Nuevo Leon,San Nicolas de los Garza,"14,522",25.72758,-100.21038,66477,FO,MBB,896,12.830
180193,180193-LINDA-VISTA,Nuevo Leon,Guadalupe,"9,040",25.690192,-100.254123,67123,FO,MBB,314,14.174
180194,180194-ESTIGIA,Nuevo Leon,Guadalupe,"16,279",25.69704,-100.24643,67125,FO,MBB,525,16.118
180195,180195-MEZQUITAL,Nuevo Leon,Apodaca,"9,806",25.74894444,-100.2390556,66632,FO,MBB,430,18.044
180196,180196-JUSCO,Nuevo Leon,Monterrey,"4,488",25.6432,-100.28222,64845,FO,MBB,338,7.912
180197,180197-RIO,Nuevo Leon,Guadalupe,"14,443",25.688725,-100.2139444,67164,FO,MBB,1259,11.741
180198,180198-CUAUHTEMOC,Nuevo Leon,Monterrey,"12,654",25.69046239,-100.314743,64470,FO,MBB,625,11.878
180199,180199-LA-NORIA,Nuevo Leon,Apodaca,"6,579",25.7414,-100.19836,66634,FO,MBB,1045,13.960
180201,180201-ALAMEDA,Nuevo Leon,Monterrey,"23,677",25.67739,-100.31876,64000,FO,MBB,1772,7.020
180202,180202-JUAN-DE-DIOS-TREVINO,Nuevo Leon,Monterrey,"9,089",25.6748167,-100.3541111,64640,FO,MBB,818,11.968
180203,180203-RANGEL-FRIAS,Nuevo Leon,Monterrey,"6,348",25.7144065,-100.3630418,64380,FO,MBB,274,9.435
180204,180204-MILIMEX,Nuevo Leon,Apodaca,"12,718",25.75729,-100.1933,66637,FO,MBB,310,11.617
180205,180205-TIERRA,Nuevo Leon,Monterrey,"9,365",25.729321,-100.331202,64260,FO,MBB,1125,10.829
180207,180207-ANGELES,Nuevo Leon,Apodaca,"11,536",25.7809167,-100.2251667,66609,FO,MBB,741,14.085
180208,180208-LAS-QUINTAS,Nuevo Leon,Guadalupe,"8,055",25.694823,-100.212959,67119,FO,MBB,254,15.479
180209,180209-GASOLINERIA,Nuevo Leon,San Nicolas de los Garza,"6,669",25.743725,-100.232217,66633,FO,MBB,550,18.530
180210,180210-SAN-RAFAEL,Nuevo Leon,Guadalupe,"3,789",25.69115,-100.20295,67118,FO,MBB,357,15.495
180211,180211-ZAPOPAN,Nuevo Leon,Monterrey,"3,571",25.72605,-100.38125,64366,FO,MBB,300,13.423
180212,180212-SAYCO,Nuevo Leon,Monterrey,"5,697",25.71495,-100.34215,64190,FO,MBB,344,10.808
180213,180213-ACADEMIA,Nuevo Leon,El Carmen,"8,957",25.849286,-100.381602,66553,FO,MBB,1909,4.780
180214,180214-159-MONTERREY,Nuevo Leon,Monterrey,"10,516",25.6943056,-100.327555,64440,FO,MBB,1561,9.255
180215,180215-LIBRAMIENTO-SAN-JOSE,Nuevo Leon,Garcia,"4,839",25.80131,-100.4387,66023,FO,MBB,1463,12.508
180216,180216-DANUBIO,Nuevo Leon,Monterrey,"5,187",25.654654,-100.301114,64700,FO,MBB,503,10.275
180217,180217-COSMOPOLIS,Nuevo Leon,Apodaca,"3,593",25.82002,-100.24536,66614,FO,MBB,398,12.455
180218,180218-SAN-ARTURO,Nuevo Leon,Apodaca,"7,799",25.7254,-100.143231,66647,FO,MBB,1469,9.571
180219,180219-CELULOSA,Nuevo Leon,Monterrey,"6,349",25.70275,-100.33733,64420,FO,MBB,459,10.959
180220,180220-ZINC,Nuevo Leon,Apodaca,"4,767",25.764741,-100.230123,66609,FO,MBB,326,13.871
180221,180221-CORDILLERA,Nuevo Leon,Monterrey,"7,092",25.70427,-100.36845,64610,FO,MBB,176,12.759
180222,180222-QUEZADA,Nuevo Leon,Monterrey,"6,730",25.719941,-100.386119,64610,FO,MBB,316,10.022
180223,180223-ELISA,Nuevo Leon,Apodaca,"7,056",25.772168,-100.19917,66603,FO,MBB,166,8.200
180224,180224-JACARANDA,Nuevo Leon,San Pedro Garza Garcia,"5,035",25.6462601,-100.35931,66273,FO,MBB,363,13.769
180225,180225-PARAJE-SAN-JOSE,Nuevo Leon,Garcia,"5,102",25.79425,-100.46584,66023,FO,MBB,2236,10.373
180226,180226-MASIVOS-MONTERREY,Nuevo Leon,Monterrey,"1,975",25.6783,-100.2823,64590,MW,MBB,174,13.153
180227,180227-TIVOLI,Nuevo Leon,Monterrey,"9,607",25.70821,-100.35715,64390,FO,MBB,683,6.877
180228,180228-DEL-MAESTRO,Nuevo Leon,Monterrey,"7,996",25.724204,-100.351368,64180,FO,MBB,458,10.194
180229,180229-CANARIO,Nuevo Leon,Apodaca,"3,182",25.81824,-100.23098,66614,FO,MBB,738,13.627
180230,180230-LOS-SABINOS,Nuevo Leon,San Pedro Garza Garcia,"7,238",25.65818,-100.39198,66200,FO,MBB,246,15.719
180231,180231-PLAZA-DE-TOROS,Nuevo Leon,Monterrey,"12,292",25.701787,-100.310625,64410,FO,MBB,384,14.243
180232,180232-GALVAN,Nuevo Leon,San Nicolas de los Garza,"7,058",25.707657,-100.261989,66490,FO,MBB,445,11.817
180233,180233-LOS-FRESNOS,Nuevo Leon,Apodaca,"5,963",25.76872521,-100.2415555,66636,FO,MBB,659,16.332
180234,180234-MESETA,Nuevo Leon,San Pedro Garza Garcia,"2,317",25.60781,-100.35733,66279,MW,MBB,12,6.078
180235,180235-VILLAS-DEL-PONIENTE,Nuevo Leon,Garcia,"6,987",25.773883,-100.4262,66023,FO,MBB,1060,10.011
180236,180236-TOSCANA,Nuevo Leon,General Escobedo,"6,759",25.799561,-100.398903,66064,FO,MBB,1507,9.075
180237,180237-LA-UNIDAD,Nuevo Leon,General Escobedo,"5,109",25.79839,-100.41767,66064,FO,MBB,503,11.612
180238,180238-SOLIDARIDAD,Nuevo Leon,Monterrey,"3,090",25.7764,-100.40046,64102,FO,MBB,800,13.349
180239,180239-GAS-EXPRESS,Nuevo Leon,Garcia,"5,931",25.7744,-100.46651,66023,FO,MBB,1977,7.251
180240,180240-HOMERO-SALINAS,Nuevo Leon,Garcia,"5,317",25.788781,-100.431304,66023,FO,MBB,887,11.535
180241,180241-180-MONTERREY,Nuevo Leon,Monterrey,"10,039",25.77049,-100.41162,64103,FO,MBB,1626,7.308
180242,180242-258-SN-PEDRO-GARZA-GCIA,Nuevo Leon,Garcia,"3,395",25.782939,-100.442346,66023,FO,MBB,231,13.385
180243,180243-113-ESCOBEDO,Nuevo Leon,General Escobedo,"14,687",25.79730556,-100.3835889,66064,FO,MBB,1801,6.391
180244,180244-MALDONADO,Nuevo Leon,Monterrey,"8,454",25.7894722,-100.4073333,64103,FO,MBB,2317,10.969
180245,180245-LAS-ROCAS,Nuevo Leon,Monterrey,"4,795",25.75553,-100.37935,64100,FO,MBB,1375,7.578
180246,180246-SENDERO-LINCOLN,Nuevo Leon,Monterrey,"6,861",25.764758,-100.4061916,64102,FO,MBB,416,11.910
180247,180247-PASTIZAL,Nuevo Leon,Monterrey,"3,778",25.785015,-100.387126,64102,FO,MBB,635,7.981
180248,180248-LOS-CRISTALES,Nuevo Leon,Santiago,"3,151",25.51143,-100.19923,67302,FO,MBB,190,18.830
180249,180249-PARQUE-CANOAS,Nuevo Leon,Monterrey,"4,863",25.62303005,-100.2743105,64780,FO,MBB,157,13.132
180250,180250-ARROYO-SECO,Nuevo Leon,Monterrey,"6,108",25.63867,-100.29401,64770,FO,MBB,436,10.192
180251,180251-LAS-JARAS,Nuevo Leon,Monterrey,"2,847",25.52454,-100.20552,64985,FO,MBB,75,18.124
180252,180252-SAN-JUAN,Nuevo Leon,Cadereyta Jimenez,"2,851",25.57631,-99.86981,67477,FO,MBB,127,6.875
180253,180253-CANOAS,Nuevo Leon,Monterrey,"6,565",25.616921,-100.270553,64880,FO,MBB,332,13.485
180254,180254-LA-ESTANZUELA,Nuevo Leon,Monterrey,"14,381",25.59011111,-100.25675,64984,FO,MBB,1190,9.451
180255,180255-EL-URO,Nuevo Leon,Monterrey,"8,587",25.53864,-100.22048,64996,FO,MBB,260,15.509
180257,180257-FAISAN,Nuevo Leon,Santiago,"1,484",25.49502,-100.18758,67302,FO,MBB,136,17.132
180258,180258-MERLOT,Nuevo Leon,Monterrey,"8,616",25.562279,-100.233126,64987,FO,MBB,130,14.710
180259,180259-LOS-CAVAZOS,Nuevo Leon,Santiago,834,25.45943,-100.1689,67300,FO,MBB,78,17.839
180260,180260-HIPICO,Nuevo Leon,Monterrey,"6,818",25.591753,-100.285224,64979,FO,MBB,124,10.962
180261,180261-GIGANTE,Nuevo Leon,Monterrey,"7,904",25.62003242,-100.2831328,64790,FO,MBB,265,16.766
180262,180262-SIERRA-VENTANA,Nuevo Leon,Monterrey,"7,361",25.627668,-100.277935,64780,FO,MBB,259,14.192
180263,180263-REVOLUCION-SUR,Nuevo Leon,Monterrey,"6,378",25.63146,-100.272056,64860,FO,MBB,182,13.038
180264,180264-EULALIO-VILLAREAL,Nuevo Leon,General Escobedo,"9,696",25.80254,-100.36885,66065,FO,MBB,1695,6.167
180265,180265-GIRASOLES,Nuevo Leon,General Escobedo,"4,901",25.78043,-100.325025,66073,FO,MBB,493,12.668
180266,180266-VILLA-ALTA,Nuevo Leon,General Escobedo,"8,972",25.806611,-100.325655,66050,FO,MBB,1089,12.314
180267,180267-TOPO,Nuevo Leon,General Escobedo,"9,319",25.7921297,-100.3253075,66055,FO,MBB,426,13.336
180268,180268-APASCO,Nuevo Leon,Salinas Victoria,"4,043",25.84914722,-100.2911639,65516,FO,MBB,716,4.596
180269,180269-LOMAS,Nuevo Leon,General Escobedo,"11,345",25.7758889,-100.3278889,66073,FO,MBB,825,6.827
180270,180270-INDUSTRIAS,Nuevo Leon,General Escobedo,"10,954",25.803821,-100.346102,66062,FO,MBB,568,9.716
180271,180271-LOS-GARZA,Nuevo Leon,General Escobedo,"9,888",25.84462,-100.371,66062,FO,MBB,2579,6.064
180272,180272-322-GENERAL-ESCOBEDO,Nuevo Leon,General Escobedo,"10,805",25.79635833,-100.3378056,66070,FO,MBB,1827,10.439
180273,180273-RASTRO,Nuevo Leon,General Escobedo,"8,269",25.829302,-100.36482,66062,FO,MBB,1440,6.699
180274,180274-LIBRAMIENTO-MONCLOVA,Nuevo Leon,General Escobedo,"10,311",25.848487,-100.301593,66080,FO,MBB,4191,8.588
180275,180275-EL-PALOMAR,Nuevo Leon,Apodaca,"6,355",25.798328,-100.212658,66610,FO,MBB,1096,11.743
180276,180276-RINCONADA,Nuevo Leon,Apodaca,"14,505",25.79406,-100.199633,66604,FO,MBB,461,12.430
180277,180277-291-APODACA,Nuevo Leon,Apodaca,"7,984",25.761829,-100.142408,66643,FO,MBB,1593,10.020
180278,180278-PESQUERIA,Nuevo Leon,Apodaca,"4,337",25.75047,-100.141331,66643,FO,MBB,462,11.964
180279,180279-SANTA-ROSA-NL,Nuevo Leon,Apodaca,"9,396",25.8196303,-100.2198778,66607,FO,MBB,727,9.529
180280,180280-LA-CANADA,Nuevo Leon,General Escobedo,"16,726",25.8052778,-100.2791389,66052,FO,MBB,2568,9.209
180281,180281-MOISES-SAENZ,Nuevo Leon,Apodaca,"10,034",25.80886,-100.25717,66613,FO,MBB,1328,13.985
180282,180282-ENCINAS,Nuevo Leon,General Escobedo,"12,164",25.816364,-100.301578,66053,FO,MBB,683,9.951
180283,180283-VALLE-DE-ARAGON,Nuevo Leon,Apodaca,"3,130",25.79292,-100.23506,66612,FO,MBB,1133,12.001
180284,180284-VILLAS-PREMIER,Nuevo Leon,Apodaca,"12,275",25.79668,-100.258666,66612,FO,MBB,1702,10.731
180285,180285-OMEGA,Nuevo Leon,Apodaca,"8,341",25.825678,-100.261747,66613,FO,MBB,809,12.398
180286,180286-COSMOPOLIS,Nuevo Leon,Apodaca,"1,509",25.820778,-100.23873,66614,FO,MBB,449,13.930
